"No.","Time","Source","Destination","Protocol","Length","Info"
"4453","10.407559","1.16.1","host","USB","91","URB_INTERRUPT in"
"4454","10.407607","host","1.16.1","USB","27","URB_INTERRUPT in"
"4455","10.407624","host","1.16.2","USB","91","URB_INTERRUPT out"
"4456","10.408559","1.16.1","host","USB","52","URB_INTERRUPT in"
"4457","10.408605","host","1.16.1","USB","27","URB_INTERRUPT in"
"4458","10.408609","1.16.2","host","USB","27","URB_INTERRUPT out"
"4459","10.409559","1.16.1","host","USB","91","URB_INTERRUPT in"
"4460","10.409579","host","1.16.1","USB","27","URB_INTERRUPT in"
"4461","10.409605","host","1.16.2","USB","91","URB_INTERRUPT out"
"4462","10.410564","1.16.2","host","USB","27","URB_INTERRUPT out"
"4463","10.411559","1.16.1","host","USB","91","URB_INTERRUPT in"
"4464","10.411580","host","1.16.1","USB","27","URB_INTERRUPT in"
"4465","10.411630","host","1.16.2","USB","91","URB_INTERRUPT out"
"4466","10.412563","1.16.2","host","USB","27","URB_INTERRUPT out"
"4467","10.412629","host","1.16.2","USB","91","URB_INTERRUPT out"
"4468","10.413562","1.16.2","host","USB","27","URB_INTERRUPT out"
"4469","10.414559","1.16.1","host","USB","91","URB_INTERRUPT in"
"4470","10.414602","host","1.16.1","USB","27","URB_INTERRUPT in"
"4471","10.414628","host","1.16.2","USB","91","URB_INTERRUPT out"
"4472","10.415561","1.16.2","host","USB","27","URB_INTERRUPT out"
"4473","10.416552","1.16.1","host","USB","91","URB_INTERRUPT in"
"4474","10.416571","host","1.16.1","USB","27","URB_INTERRUPT in"
"4475","10.416590","host","1.16.2","USB","91","URB_INTERRUPT out"
"4476","10.417565","1.16.1","host","USB","52","URB_INTERRUPT in"
"4477","10.417603","host","1.16.1","USB","27","URB_INTERRUPT in"
"4478","10.417606","1.16.2","host","USB","27","URB_INTERRUPT out"
"4479","10.418561","1.16.1","host","USB","91","URB_INTERRUPT in"
"4480","10.418580","host","1.16.1","USB","27","URB_INTERRUPT in"
"4481","10.418685","host","1.16.2","USB","91","URB_INTERRUPT out"
"4482","10.419556","1.16.2","host","USB","27","URB_INTERRUPT out"
"4483","10.420551","1.16.1","host","USB","91","URB_INTERRUPT in"
"4484","10.420590","host","1.16.1","USB","27","URB_INTERRUPT in"
"4485","10.420608","host","1.16.2","USB","91","URB_INTERRUPT out"
"4487","10.421552","1.16.2","host","USB","27","URB_INTERRUPT out"
"4489","10.422558","1.16.1","host","USB","91","URB_INTERRUPT in"
"4490","10.422597","host","1.16.1","USB","27","URB_INTERRUPT in"
"4491","10.422635","host","1.16.2","USB","91","URB_INTERRUPT out"
"4492","10.423554","1.16.2","host","USB","27","URB_INTERRUPT out"
"4493","10.424550","1.16.1","host","USB","91","URB_INTERRUPT in"
"4494","10.424592","host","1.16.1","USB","27","URB_INTERRUPT in"
"4495","10.424609","host","1.16.2","USB","91","URB_INTERRUPT out"
"4496","10.425551","1.16.2","host","USB","27","URB_INTERRUPT out"
"4497","10.426550","1.16.1","host","USB","91","URB_INTERRUPT in"
"4498","10.426576","host","1.16.1","USB","27","URB_INTERRUPT in"
"4499","10.426620","host","1.16.2","USB","91","URB_INTERRUPT out"
"4500","10.427551","1.16.1","host","USB","52","URB_INTERRUPT in"
"4501","10.427575","host","1.16.1","USB","27","URB_INTERRUPT in"
"4502","10.427582","1.16.2","host","USB","27","URB_INTERRUPT out"
"4503","10.427626","host","1.16.2","USB","91","URB_INTERRUPT out"
"4504","10.428554","1.16.2","host","USB","27","URB_INTERRUPT out"
"4505","10.429560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4506","10.429599","host","1.16.1","USB","27","URB_INTERRUPT in"
"4507","10.429616","host","1.16.2","USB","91","URB_INTERRUPT out"
"4508","10.430554","1.16.2","host","USB","27","URB_INTERRUPT out"
"4509","10.431550","1.16.1","host","USB","91","URB_INTERRUPT in"
"4510","10.431591","host","1.16.1","USB","27","URB_INTERRUPT in"
"4511","10.431619","host","1.16.2","USB","91","URB_INTERRUPT out"
"4512","10.432552","1.16.2","host","USB","27","URB_INTERRUPT out"
"4513","10.433550","1.16.1","host","USB","91","URB_INTERRUPT in"
"4514","10.433572","host","1.16.1","USB","27","URB_INTERRUPT in"
"4515","10.433602","host","1.16.2","USB","91","URB_INTERRUPT out"
"4516","10.434564","1.16.2","host","USB","27","URB_INTERRUPT out"
"4517","10.435550","1.16.1","host","USB","91","URB_INTERRUPT in"
"4518","10.435572","host","1.16.1","USB","27","URB_INTERRUPT in"
"4519","10.435594","host","1.16.2","USB","91","URB_INTERRUPT out"
"4520","10.436557","1.16.2","host","USB","27","URB_INTERRUPT out"
"4521","10.437550","1.16.1","host","USB","91","URB_INTERRUPT in"
"4522","10.437587","host","1.16.1","USB","27","URB_INTERRUPT in"
"4523","10.437613","host","1.16.2","USB","91","URB_INTERRUPT out"
"4524","10.438550","1.16.1","host","USB","52","URB_INTERRUPT in"
"4525","10.438593","host","1.16.1","USB","27","URB_INTERRUPT in"
"4526","10.438600","1.16.2","host","USB","27","URB_INTERRUPT out"
"4527","10.439560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4528","10.439598","host","1.16.1","USB","27","URB_INTERRUPT in"
"4529","10.439614","host","1.16.2","USB","91","URB_INTERRUPT out"
"4530","10.440559","1.16.2","host","USB","27","URB_INTERRUPT out"
"4531","10.441564","1.16.1","host","USB","91","URB_INTERRUPT in"
"4532","10.441603","host","1.16.1","USB","27","URB_INTERRUPT in"
"4533","10.441625","host","1.16.2","USB","91","URB_INTERRUPT out"
"4534","10.442561","1.16.2","host","USB","27","URB_INTERRUPT out"
"4535","10.443551","1.16.1","host","USB","91","URB_INTERRUPT in"
"4536","10.443575","host","1.16.1","USB","27","URB_INTERRUPT in"
"4537","10.443605","host","1.16.2","USB","91","URB_INTERRUPT out"
"4538","10.444557","1.16.2","host","USB","27","URB_INTERRUPT out"
"4539","10.445561","1.16.1","host","USB","91","URB_INTERRUPT in"
"4540","10.445584","host","1.16.1","USB","27","URB_INTERRUPT in"
"4541","10.445611","host","1.16.2","USB","91","URB_INTERRUPT out"
"4542","10.446564","1.16.2","host","USB","27","URB_INTERRUPT out"
"4543","10.447562","1.16.1","host","USB","91","URB_INTERRUPT in"
"4544","10.447590","host","1.16.1","USB","27","URB_INTERRUPT in"
"4545","10.447633","host","1.16.2","USB","91","URB_INTERRUPT out"
"4546","10.448552","1.16.1","host","USB","52","URB_INTERRUPT in"
"4547","10.448592","host","1.16.1","USB","27","URB_INTERRUPT in"
"4548","10.448595","1.16.2","host","USB","27","URB_INTERRUPT out"
"4549","10.448634","host","1.16.2","USB","91","URB_INTERRUPT out"
"4550","10.449561","1.16.2","host","USB","27","URB_INTERRUPT out"
"4551","10.450595","1.16.1","host","USB","91","URB_INTERRUPT in"
"4552","10.450612","host","1.16.1","USB","27","URB_INTERRUPT in"
"4553","10.450650","host","1.16.2","USB","91","URB_INTERRUPT out"
"4554","10.451557","1.16.2","host","USB","27","URB_INTERRUPT out"
"4555","10.452554","1.16.1","host","USB","91","URB_INTERRUPT in"
"4556","10.452571","host","1.16.1","USB","27","URB_INTERRUPT in"
"4557","10.452592","host","1.16.2","USB","91","URB_INTERRUPT out"
"4558","10.453553","1.16.2","host","USB","27","URB_INTERRUPT out"
"4559","10.454560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4560","10.454598","host","1.16.1","USB","27","URB_INTERRUPT in"
"4561","10.454616","host","1.16.2","USB","91","URB_INTERRUPT out"
"4562","10.455564","1.16.2","host","USB","27","URB_INTERRUPT out"
"4563","10.456560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4564","10.456599","host","1.16.1","USB","27","URB_INTERRUPT in"
"4565","10.456614","host","1.16.2","USB","91","URB_INTERRUPT out"
"4566","10.457552","1.16.1","host","USB","52","URB_INTERRUPT in"
"4567","10.457593","host","1.16.1","USB","27","URB_INTERRUPT in"
"4568","10.457595","1.16.2","host","USB","27","URB_INTERRUPT out"
"4569","10.458560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4570","10.458600","host","1.16.1","USB","27","URB_INTERRUPT in"
"4571","10.458634","host","1.16.2","USB","91","URB_INTERRUPT out"
"4572","10.459560","1.16.2","host","USB","27","URB_INTERRUPT out"
"4573","10.460559","1.16.1","host","USB","91","URB_INTERRUPT in"
"4574","10.460588","host","1.16.1","USB","27","URB_INTERRUPT in"
"4575","10.460608","host","1.16.2","USB","91","URB_INTERRUPT out"
"4576","10.461566","1.16.2","host","USB","27","URB_INTERRUPT out"
"4577","10.462563","1.16.1","host","USB","91","URB_INTERRUPT in"
"4578","10.462614","host","1.16.1","USB","27","URB_INTERRUPT in"
"4579","10.462641","host","1.16.2","USB","91","URB_INTERRUPT out"
"4580","10.463563","1.16.2","host","USB","27","URB_INTERRUPT out"
"4581","10.464560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4582","10.464584","host","1.16.1","USB","27","URB_INTERRUPT in"
"4583","10.464619","host","1.16.2","USB","91","URB_INTERRUPT out"
"4584","10.465552","1.16.2","host","USB","27","URB_INTERRUPT out"
"4585","10.466551","1.16.1","host","USB","91","URB_INTERRUPT in"
"4586","10.466575","host","1.16.1","USB","27","URB_INTERRUPT in"
"4587","10.466596","host","1.16.2","USB","91","URB_INTERRUPT out"
"4588","10.467559","1.16.1","host","USB","52","URB_INTERRUPT in"
"4589","10.467600","host","1.16.1","USB","27","URB_INTERRUPT in"
"4590","10.467603","1.16.2","host","USB","27","URB_INTERRUPT out"
"4591","10.468582","1.16.1","host","USB","91","URB_INTERRUPT in"
"4592","10.468635","host","1.16.1","USB","27","URB_INTERRUPT in"
"4593","10.468686","host","1.16.2","USB","91","URB_INTERRUPT out"
"4594","10.469555","1.16.2","host","USB","27","URB_INTERRUPT out"
"4595","10.469608","host","1.16.2","USB","91","URB_INTERRUPT out"
"4596","10.470550","1.16.2","host","USB","27","URB_INTERRUPT out"
"4597","10.471560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4598","10.471598","host","1.16.1","USB","27","URB_INTERRUPT in"
"4599","10.471618","host","1.16.2","USB","91","URB_INTERRUPT out"
"4600","10.472554","1.16.2","host","USB","27","URB_INTERRUPT out"
"4601","10.473550","1.16.1","host","USB","91","URB_INTERRUPT in"
"4602","10.473577","host","1.16.1","USB","27","URB_INTERRUPT in"
"4603","10.473602","host","1.16.2","USB","91","URB_INTERRUPT out"
"4604","10.474564","1.16.2","host","USB","27","URB_INTERRUPT out"
"4605","10.475560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4606","10.475599","host","1.16.1","USB","27","URB_INTERRUPT in"
"4607","10.475618","host","1.16.2","USB","91","URB_INTERRUPT out"
"4608","10.476561","1.16.2","host","USB","27","URB_INTERRUPT out"
"4609","10.477550","1.16.1","host","USB","91","URB_INTERRUPT in"
"4610","10.477577","host","1.16.1","USB","27","URB_INTERRUPT in"
"4611","10.477605","host","1.16.2","USB","91","URB_INTERRUPT out"
"4612","10.478550","1.16.1","host","USB","52","URB_INTERRUPT in"
"4613","10.478591","host","1.16.1","USB","27","URB_INTERRUPT in"
"4614","10.478594","1.16.2","host","USB","27","URB_INTERRUPT out"
"4615","10.479561","1.16.1","host","USB","91","URB_INTERRUPT in"
"4616","10.479601","host","1.16.1","USB","27","URB_INTERRUPT in"
"4617","10.479633","host","1.16.2","USB","91","URB_INTERRUPT out"
"4618","10.480567","1.16.2","host","USB","27","URB_INTERRUPT out"
"4619","10.481595","1.16.1","host","USB","91","URB_INTERRUPT in"
"4620","10.481603","host","1.16.1","USB","27","URB_INTERRUPT in"
"4621","10.481631","host","1.16.2","USB","91","URB_INTERRUPT out"
"4622","10.482552","1.16.2","host","USB","27","URB_INTERRUPT out"
"4623","10.483563","1.16.1","host","USB","91","URB_INTERRUPT in"
"4624","10.483580","host","1.16.1","USB","27","URB_INTERRUPT in"
"4625","10.483602","host","1.16.2","USB","91","URB_INTERRUPT out"
"4626","10.484564","1.16.2","host","USB","27","URB_INTERRUPT out"
"4627","10.485560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4628","10.485579","host","1.16.1","USB","27","URB_INTERRUPT in"
"4629","10.485607","host","1.16.2","USB","91","URB_INTERRUPT out"
"4630","10.486564","1.16.2","host","USB","27","URB_INTERRUPT out"
"4631","10.487561","1.16.1","host","USB","91","URB_INTERRUPT in"
"4632","10.487580","host","1.16.1","USB","27","URB_INTERRUPT in"
"4633","10.487607","host","1.16.2","USB","91","URB_INTERRUPT out"
"4634","10.488561","1.16.1","host","USB","52","URB_INTERRUPT in"
"4635","10.488581","host","1.16.1","USB","27","URB_INTERRUPT in"
"4636","10.488589","1.16.2","host","USB","27","URB_INTERRUPT out"
"4637","10.489559","1.16.1","host","USB","91","URB_INTERRUPT in"
"4638","10.489578","host","1.16.1","USB","27","URB_INTERRUPT in"
"4639","10.489631","host","1.16.2","USB","91","URB_INTERRUPT out"
"4640","10.490565","1.16.2","host","USB","27","URB_INTERRUPT out"
"4641","10.490619","host","1.16.2","USB","91","URB_INTERRUPT out"
"4642","10.491563","1.16.2","host","USB","27","URB_INTERRUPT out"
"4643","10.492561","1.16.1","host","USB","91","URB_INTERRUPT in"
"4644","10.492581","host","1.16.1","USB","27","URB_INTERRUPT in"
"4645","10.492611","host","1.16.2","USB","91","URB_INTERRUPT out"
"4646","10.493566","1.16.2","host","USB","27","URB_INTERRUPT out"
"4647","10.494560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4648","10.494581","host","1.16.1","USB","27","URB_INTERRUPT in"
"4649","10.494609","host","1.16.2","USB","91","URB_INTERRUPT out"
"4650","10.495565","1.16.2","host","USB","27","URB_INTERRUPT out"
"4651","10.496560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4652","10.496581","host","1.16.1","USB","27","URB_INTERRUPT in"
"4653","10.496606","host","1.16.2","USB","91","URB_INTERRUPT out"
"4654","10.497561","1.16.1","host","USB","52","URB_INTERRUPT in"
"4655","10.497579","host","1.16.1","USB","27","URB_INTERRUPT in"
"4656","10.497586","1.16.2","host","USB","27","URB_INTERRUPT out"
"4657","10.498560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4658","10.498580","host","1.16.1","USB","27","URB_INTERRUPT in"
"4659","10.498611","host","1.16.2","USB","91","URB_INTERRUPT out"
"4660","10.499565","1.16.2","host","USB","27","URB_INTERRUPT out"
"4661","10.500562","1.16.1","host","USB","91","URB_INTERRUPT in"
"4662","10.500581","host","1.16.1","USB","27","URB_INTERRUPT in"
"4663","10.500621","host","1.16.2","USB","91","URB_INTERRUPT out"
"4664","10.501566","1.16.2","host","USB","27","URB_INTERRUPT out"
"4665","10.502561","1.16.1","host","USB","91","URB_INTERRUPT in"
"4666","10.502578","host","1.16.1","USB","27","URB_INTERRUPT in"
"4667","10.502605","host","1.16.2","USB","91","URB_INTERRUPT out"
"4668","10.503564","1.16.2","host","USB","27","URB_INTERRUPT out"
"4669","10.504561","1.16.1","host","USB","91","URB_INTERRUPT in"
"4670","10.504581","host","1.16.1","USB","27","URB_INTERRUPT in"
"4671","10.504608","host","1.16.2","USB","91","URB_INTERRUPT out"
"4672","10.505561","1.16.2","host","USB","27","URB_INTERRUPT out"
"4673","10.506556","1.16.1","host","USB","91","URB_INTERRUPT in"
"4674","10.506583","host","1.16.1","USB","27","URB_INTERRUPT in"
"4675","10.506612","host","1.16.2","USB","91","URB_INTERRUPT out"
"4676","10.507558","1.16.1","host","USB","52","URB_INTERRUPT in"
"4677","10.507585","host","1.16.1","USB","27","URB_INTERRUPT in"
"4678","10.507591","1.16.2","host","USB","27","URB_INTERRUPT out"
"4679","10.508556","1.16.1","host","USB","91","URB_INTERRUPT in"
"4680","10.508578","host","1.16.1","USB","27","URB_INTERRUPT in"
"4681","10.508614","host","1.16.2","USB","91","URB_INTERRUPT out"
"4682","10.509580","1.16.2","host","USB","27","URB_INTERRUPT out"
"4683","10.510560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4684","10.510580","host","1.16.1","USB","27","URB_INTERRUPT in"
"4685","10.510668","host","1.16.2","USB","91","URB_INTERRUPT out"
"4686","10.511562","1.16.2","host","USB","27","URB_INTERRUPT out"
"4687","10.511617","host","1.16.2","USB","91","URB_INTERRUPT out"
"4688","10.512561","1.16.2","host","USB","27","URB_INTERRUPT out"
"4689","10.513558","1.16.1","host","USB","91","URB_INTERRUPT in"
"4690","10.513581","host","1.16.1","USB","27","URB_INTERRUPT in"
"4691","10.513620","host","1.16.2","USB","91","URB_INTERRUPT out"
"4692","10.514562","1.16.2","host","USB","27","URB_INTERRUPT out"
"4693","10.515558","1.16.1","host","USB","91","URB_INTERRUPT in"
"4694","10.515572","host","1.16.1","USB","27","URB_INTERRUPT in"
"4695","10.515603","host","1.16.2","USB","91","URB_INTERRUPT out"
"4696","10.516562","1.16.2","host","USB","27","URB_INTERRUPT out"
"4697","10.517557","1.16.1","host","USB","91","URB_INTERRUPT in"
"4698","10.517580","host","1.16.1","USB","27","URB_INTERRUPT in"
"4699","10.517625","host","1.16.2","USB","91","URB_INTERRUPT out"
"4700","10.518558","1.16.1","host","USB","52","URB_INTERRUPT in"
"4701","10.518586","host","1.16.1","USB","27","URB_INTERRUPT in"
"4702","10.518593","1.16.2","host","USB","27","URB_INTERRUPT out"
"4703","10.519557","1.16.1","host","USB","91","URB_INTERRUPT in"
"4704","10.519576","host","1.16.1","USB","27","URB_INTERRUPT in"
"4705","10.519626","host","1.16.2","USB","91","URB_INTERRUPT out"
"4706","10.520576","1.16.2","host","USB","27","URB_INTERRUPT out"
"4707","10.521557","1.16.1","host","USB","91","URB_INTERRUPT in"
"4708","10.521576","host","1.16.1","USB","27","URB_INTERRUPT in"
"4709","10.521605","host","1.16.2","USB","91","URB_INTERRUPT out"
"4710","10.522565","1.16.2","host","USB","27","URB_INTERRUPT out"
"4711","10.523561","1.16.1","host","USB","91","URB_INTERRUPT in"
"4712","10.523582","host","1.16.1","USB","27","URB_INTERRUPT in"
"4713","10.523609","host","1.16.2","USB","91","URB_INTERRUPT out"
"4714","10.524563","1.16.2","host","USB","27","URB_INTERRUPT out"
"4715","10.525560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4716","10.525579","host","1.16.1","USB","27","URB_INTERRUPT in"
"4717","10.525608","host","1.16.2","USB","91","URB_INTERRUPT out"
"4718","10.526563","1.16.2","host","USB","27","URB_INTERRUPT out"
"4719","10.527560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4720","10.527580","host","1.16.1","USB","27","URB_INTERRUPT in"
"4721","10.527613","host","1.16.2","USB","91","URB_INTERRUPT out"
"4722","10.528560","1.16.1","host","USB","52","URB_INTERRUPT in"
"4723","10.528582","host","1.16.1","USB","27","URB_INTERRUPT in"
"4724","10.528592","1.16.2","host","USB","27","URB_INTERRUPT out"
"4725","10.529560","1.16.1","host","USB","91","URB_INTERRUPT in"
"4726","10.529580","host","1.16.1","USB","27","URB_INTERRUPT in"
"4727","10.529615","host","1.16.2","USB","91","URB_INTERRUPT out"
"4728","10.530564","1.16.2","host","USB","27","URB_INTERRUPT out"
"4729","10.531559","1.16.1","host","USB","91","URB_INTERRUPT in"
"4730","10.531579","host","1.16.1","USB","27","URB_INTERRUPT in"
"4731","10.531619","host","1.16.2","USB","91","URB_INTERRUPT out"
"4732","10.532565","1.16.2","host","USB","27","URB_INTERRUPT out"
"4733","10.532613","host","1.16.2","USB","91","URB_INTERRUPT out"
"4734","10.533562","1.16.2","host","USB","27","URB_INTERRUPT out"
"4735","10.534559","1.16.1","host","USB","91","URB_INTERRUPT in"
"4736","10.534573","host","1.16.1","USB","27","URB_INTERRUPT in"
"4737","10.534605","host","1.16.2","USB","91","URB_INTERRUPT out"
"4738","10.535565","1.16.2","host","USB","27","URB_INTERRUPT out"
"4739","10.536559","1.16.1","host","USB","91","URB_INTERRUPT in"
"4740","10.536577","host","1.16.1","USB","27","URB_INTERRUPT in"
"4741","10.536611","host","1.16.2","USB","91","URB_INTERRUPT out"
"4742","10.537559","1.16.1","host","USB","52","URB_INTERRUPT in"
"4743","10.537580","host","1.16.1","USB","27","URB_INTERRUPT in"
